GEOID,STATEFP,COUNTYFP,TRACTCE,Diversity_PCA1,Diversity_PCA2,stnd_Diversity_PCA1,stnd_Diversity_PCA2
37119001916,37,119,1916,-0.516160267,-0.375160019,87.09599333,90.62099951
37119001917,37,119,1917,0.041298103,-0.878207388,101.0324526,78.04481531
37119001918,37,119,1918,-1.502870137,0.107615948,62.42824658,102.6903987
37119001919,37,119,1919,-0.973689559,-0.574964745,75.65776102,85.62588137
37119001920,37,119,1920,-0.799911091,-0.910417867,80.00222273,77.23955333
37119001921,37,119,1921,0.400532372,-2.309380824,110.0133093,42.26547941
37119001922,37,119,1922,-0.226423422,-1.956024465,94.33941444,51.09938838
37119001923,37,119,1923,-1.207572483,-0.208811507,69.81068793,94.77971233
37119001924,37,119,1924,-1.151285838,0.133223417,71.21785405,103.3305854
37119001925,37,119,1925,-1.34843779,-0.073152706,66.28905525,98.17118236
37119001926,37,119,1926,-1.345523144,0.46483012,66.36192139,111.620753
37119001927,37,119,1927,-1.279996073,-0.803839233,68.00009818,79.90401919
37119002004,37,119,2004,-0.383220777,0.123437429,90.41948057,103.0859357
37119002005,37,119,2005,-0.493387742,1.919112571,87.66530646,147.9778143
37119002006,37,119,2006,1.420091031,-0.362264124,135.5022758,90.9433969
37119002007,37,119,2007,-0.351494243,0.33201911,91.21264393,108.3004778
37119002008,37,119,2008,1.813923786,-0.889487634,145.3480947,77.76280915
37119002100,37,119,2100,-0.467915744,1.246172359,88.3021064,131.154309
37119002201,37,119,2201,0.039346981,1.416178312,100.9836745,135.4044578
37119002202,37,119,2202,-0.017691918,1.962676786,99.55770204,149.0669196
37119002300,37,119,2300,-1.678194129,-0.416099505,58.04514679,89.59751237
37119002400,37,119,2400,-0.867898901,1.541351955,78.30252747,138.5337989
37119002500,37,119,2500,-1.227833342,1.10220065,69.30416646,127.5550163
37119002600,37,119,2600,-1.509997025,0.735973302,62.25007438,118.3993326
37119002701,37,119,2701,0.135877504,1.450694323,103.3969376,136.2673581
37119002702,37,119,2702,0.392872495,1.086922305,109.8218124,127.1730576
37119002800,37,119,2800,1.258880739,0.731433422,131.4720185,118.2858355
37119002903,37,119,2903,-0.209139709,2.04291688,94.77150728,151.072922
37119002905,37,119,2905,0.845723941,1.236590755,121.1430985,130.9147689
37119002907,37,119,2907,-0.116100784,1.506750217,97.09748041,137.6687554
37119002908,37,119,2908,0.736203476,0.391616336,118.4050869,109.7904084
37119002909,37,119,2909,-0.410470917,2.170614057,89.73822708,154.2653514
37119002910,37,119,2910,0.35429536,1.381437312,108.857384,134.5359328
37119003006,37,119,3006,0.084650239,1.639053821,102.116256,140.9763455
37119003008,37,119,3008,-0.355356772,0.575785366,91.1160807,114.3946342
37119003012,37,119,3012,-0.397779744,0.57644029,90.05550641,114.4110073
37119003013,37,119,3013,0.831763635,-0.24703217,120.7940909,93.82419574
37119003015,37,119,3015,1.519096756,-0.512244649,137.9774189,87.19388377
37119003016,37,119,3016,-0.569464876,1.491733118,85.76337809,137.2933279
37119003017,37,119,3017,0.342187858,-0.111907807,108.5546964,97.20230482
37119003018,37,119,3018,-0.441593056,1.378532324,88.96017359,134.4633081
37119003019,37,119,3019,0.808223113,0.574750609,120.2055778,114.3687652
37119003020,37,119,3020,1.51503684,-0.144017535,137.875921,96.39956162
37119003021,37,119,3021,-0.14766447,1.762906022,96.30838824,144.0726506
37119003022,37,119,3022,0.697977302,0.814763549,117.4494325,120.3690887
37119003102,37,119,3102,-0.86244847,0.519225789,78.43878825,112.9806447
37119003105,37,119,3105,0.558681871,1.122443769,113.9670468,128.0610942
37119003106,37,119,3106,-0.593526545,0.812622851,85.16183637,120.3155713
37119003108,37,119,3108,-1.49026309,0.192796831,62.74342276,104.8199208
37119003109,37,119,3109,-2.034903888,-0.508759902,49.12740279,87.28100245
37119003110,37,119,3110,0.412323846,-0.21833315,110.3080961,94.54167126
37119003111,37,119,3111,-0.393002699,1.597297282,90.17493252,139.9324321
37119003201,37,119,3201,-0.868926195,-1.106315358,78.27684511,72.34211606
37119003203,37,119,3203,-0.527880878,0.852860816,86.80297805,121.3215204
37119003204,37,119,3204,-0.449797816,1.692499224,88.7550546,142.3124806
37119003301,37,119,3301,-0.295923285,1.7082156,92.60191788,142.70539
37119003302,37,119,3302,-0.459867948,1.112436863,88.50330129,127.8109216
37119003401,37,119,3401,-0.564850598,1.38053684,85.87873505,134.513421
37119003402,37,119,3402,0.136937781,1.469086079,103.4234445,136.727152
37119003500,37,119,3500,-0.43836207,1.860049986,89.04094826,146.5012497
37119003600,37,119,3600,-1.420318253,-0.046330606,64.49204368,98.84173486
37119003701,37,119,3701,-2.083976299,-0.653953482,47.90059253,83.65116295
37119003702,37,119,3702,-1.659002469,-0.730789939,58.52493827,81.73025153
37119003802,37,119,3802,-1.604455783,-1.197375124,59.88860541,70.06562189
37119003805,37,119,3805,-0.715831869,0.667845194,82.10420328,116.6961299
37119003807,37,119,3807,-1.729269036,-0.791012645,56.76827411,80.22468388
37119003808,37,119,3808,-1.355331363,-0.501919186,66.11671594,87.45202034
37119003809,37,119,3809,-1.416278653,-0.448058777,64.59303367,88.79853057
37119003810,37,119,3810,-0.991573391,-0.019563506,75.21066524,99.51091236
37119003811,37,119,3811,-0.893618184,-0.338103551,77.6595454,91.54741122
37119003902,37,119,3902,-1.200364636,-0.273565377,69.99088409,93.16086558
37119003903,37,119,3903,-1.681455886,-0.026588963,57.96360284,99.33527594
37119004000,37,119,4000,-1.462225765,-1.049106431,63.44435587,73.77233923
37119004101,37,119,4101,-1.662813433,0.122607426,58.42966419,103.0651857
37119004102,37,119,4102,-1.666306504,0.561435069,58.34233741,114.0358767
37119004200,37,119,4200,-1.281889713,-1.438650663,67.95275718,64.03373342
37119004302,37,119,4302,-1.428385272,-1.373048802,64.29036819,65.67377994
37119004303,37,119,4303,0.080171342,-1.874547869,102.0042836,53.13630329
37119004304,37,119,4304,-1.010526181,-1.634380582,74.73684548,59.14048545
37119004306,37,119,4306,-2.114259121,-0.467666665,47.14352197,88.30833338
37119004307,37,119,4307,0.396953011,-2.902082534,109.9238253,27.44793666
37119004400,37,119,4400,-0.945794857,-2.127612187,76.35512858,46.80969532
37119004500,37,119,4500,-1.175703602,-1.439768329,70.60740994,64.00579177
37119004700,37,119,4700,-1.449765872,-1.183597783,63.75585321,70.41005544
37119004800,37,119,4800,-1.307566964,-1.709790747,67.31082591,57.25523132
37119004900,37,119,4900,-1.315682081,-2.465164334,67.10794798,38.37089165
37119005000,37,119,5000,-2.251314348,-0.139338538,43.7171413,96.51653655
37119005100,37,119,5100,-1.866268843,-0.760163794,53.34327893,80.99590514
37119005200,37,119,5200,-1.845167721,-1.139549566,53.87080697,71.51126084
37119005301,37,119,5301,-1.744432823,-0.528599849,56.38917941,86.78500378
37119005306,37,119,5306,-1.573933945,-0.678040322,60.65165137,83.04899195
37119005307,37,119,5307,-1.640884823,-0.844583236,58.97787942,78.88541909
37119005308,37,119,5308,-1.418413351,-2.253572797,64.53966622,43.66068007
37119005403,37,119,5403,0.071845955,-1.964244524,101.7961489,50.89388691
37119005404,37,119,5404,-0.661116175,-2.171167731,83.47209564,45.72080672
37119005405,37,119,5405,-0.864330325,-1.519546896,78.39174187,62.0113276
37119005406,37,119,5406,-0.597592198,-1.487952452,85.06019504,62.8011887
37119005508,37,119,5508,0.30760027,-2.072870704,107.6900067,48.17823239
37119005510,37,119,5510,-0.894810432,-1.082988092,77.62973919,72.9252977
37119005511,37,119,5511,-1.600244772,-0.099742871,59.9938807,97.50642823
37119005512,37,119,5512,-0.129372962,-1.638080448,96.76567596,59.04798879
37119005513,37,119,5513,0.436692672,-2.248735175,110.9173168,43.78162062
37119005515,37,119,5515,-0.311921812,-0.120134066,92.2019547,96.99664836
37119005516,37,119,5516,0.871644492,-1.88814753,121.7911123,52.79631174
37119005517,37,119,5517,-0.266758876,-1.00151993,93.33102811,74.96200175
37119005519,37,119,5519,-0.460825691,0.038060347,88.47935773,100.9515087
37119005520,37,119,5520,0.298460143,-2.70878183,107.4615036,32.28045424
37119005522,37,119,5522,-1.406844954,-0.440019504,64.82887615,88.99951241
37119005525,37,119,5525,-0.481771966,-1.066924603,87.95570084,73.32688493
37119005526,37,119,5526,0.298361619,-1.253734465,107.4590405,68.65663839
37119005527,37,119,5527,-0.548250787,0.598859763,86.29373031,114.9714941
37119005528,37,119,5528,-1.086315334,0.320344344,72.84211666,108.0086086
37119005529,37,119,5529,-1.001611983,0.407718033,74.95970042,110.1929508
37119005530,37,119,5530,-0.063737821,-0.544805524,98.40655447,86.37986191
37119005531,37,119,5531,-0.654537691,-0.66743477,83.63655774,83.31413074
37119005532,37,119,5532,-0.430691945,-0.84239702,89.23270139,78.9400745
37119005533,37,119,5533,-0.498543432,-0.029730584,87.5364142,99.25673541
37119005534,37,119,5534,-0.786086267,-1.33436021,80.34784333,66.64099475
37119005535,37,119,5535,-1.193198358,-0.242833933,70.17004105,93.92915167
37119005536,37,119,5536,-1.05532087,-0.250038827,73.61697826,93.74902932
37119005604,37,119,5604,-0.800997264,0.908770497,79.97506839,122.7192624
37119005609,37,119,5609,-0.60649801,0.005407176,84.83754974,100.1351794
37119005610,37,119,5610,-1.390667376,-0.111273832,65.2333156,97.2181542
37119005611,37,119,5611,-0.149627563,-0.7901497,96.25931092,80.24625749
37119005612,37,119,5612,-0.625228031,-0.878751177,84.36929922,78.03122057
37119005613,37,119,5613,-0.36485936,-1.387131481,90.87851599,65.32171298
37119005615,37,119,5615,0.409590584,-2.632227014,110.2397646,34.19432465
37119005616,37,119,5616,0.322520249,-0.829070448,108.0630062,79.27323881
37119005617,37,119,5617,0.951985441,-2.599315869,123.799636,35.01710328
37119005618,37,119,5618,1.012698093,-2.283097389,125.3174523,42.92256528
37119005619,37,119,5619,0.661461539,-2.292392016,116.5365385,42.69019961
37119005621,37,119,5621,0.98269824,-1.096084332,124.567456,72.5978917
37119005622,37,119,5622,-0.989490524,-0.075910522,75.26273691,98.10223694
37119005623,37,119,5623,-1.183082039,0.145822625,70.42294903,103.6455656
37119005624,37,119,5624,0.007312762,-2.371581761,100.1828191,40.71045598
37119005625,37,119,5625,-0.31710725,-1.587523835,92.07231875,60.31190413
37119005626,37,119,5626,0.753591361,-2.312372949,118.839784,42.19067626
37119005627,37,119,5627,0.307178193,-1.698748874,107.6794548,57.53127815
37119005709,37,119,5709,-0.279915251,1.398103013,93.00211873,134.9525753
37119005710,37,119,5710,-0.829205094,0.227551306,79.26987265,105.6887826
37119005712,37,119,5712,1.589779901,-0.75317781,139.7444975,81.17055476
37119005713,37,119,5713,1.824018988,-0.605142574,145.6004747,84.87143564
37119005714,37,119,5714,1.888355775,-1.066067393,147.2088944,73.34831518
37119005716,37,119,5716,-0.337953161,-1.142989116,91.55117098,71.4252721
37119005718,37,119,5718,1.025025648,-0.99701987,125.6256412,75.07450325
37119005719,37,119,5719,1.608305699,-0.830582956,140.2076425,79.2354261
37119005720,37,119,5720,1.373595028,-0.098198682,134.3398757,97.54503295
37119005721,37,119,5721,1.099651156,0.646094977,127.4912789,116.1523744
37119005722,37,119,5722,1.367411797,-1.734006989,134.1852949,56.64982527
37119005723,37,119,5723,-0.795191872,0.793494196,80.1202032,119.8373549
37119005811,37,119,5811,0.634584261,0.156828756,115.8646065,103.9207189
37119005815,37,119,5815,0.188963301,1.573626377,104.7240825,139.3406594
37119005816,37,119,5816,0.312648803,0.492307706,107.8162201,112.3076926
37119005817,37,119,5817,0.781875099,0.690010184,119.5468775,117.2502546
37119005824,37,119,5824,-1.06696622,-0.21661459,73.32584449,94.58463526
37119005826,37,119,5826,-0.286903271,-0.735334138,92.82741823,81.61664656
37119005827,37,119,5827,-1.734212405,0.262753974,56.64468988,106.5688494
37119005828,37,119,5828,0.128232183,1.332136839,103.2058046,133.303421
37119005829,37,119,5829,-1.478157993,-0.161701951,63.04605017,95.95745122
37119005830,37,119,5830,0.670782557,-0.358105402,116.7695639,91.04736495
37119005832,37,119,5832,0.170470149,0.884951742,104.2617537,122.1237936
37119005833,37,119,5833,0.839129567,1.077171906,120.9782392,126.9292976
37119005834,37,119,5834,0.336081341,-0.833918199,108.4020335,79.15204503
37119005835,37,119,5835,1.532253998,-0.216098881,138.30635,94.59752797
37119005836,37,119,5836,0.325940502,-0.793284322,108.1485126,80.16789195
37119005839,37,119,5839,-0.603953862,0.705717239,84.90115345,117.642931
37119005840,37,119,5840,0.024069281,1.013995108,100.601732,125.3498777
37119005843,37,119,5843,-0.180677326,0.562454056,95.48306684,114.0613514
37119005845,37,119,5845,-0.631923629,0.382753792,84.20190928,109.5688448
37119005846,37,119,5846,0.996457808,-1.104969925,124.9114452,72.37575188
37119005847,37,119,5847,0.713933234,0.853761321,117.8483309,121.344033
37119005848,37,119,5848,1.601957125,-0.848675758,140.0489281,78.78310604
37119005849,37,119,5849,0.647656842,-0.79041722,116.1914211,80.23956951
37119005851,37,119,5851,1.06986981,-0.987701431,126.7467452,75.30746423
37119005852,37,119,5852,-0.390737552,0.853171723,90.23156121,121.3292931
37119005853,37,119,5853,-0.976982737,1.15403155,75.57543156,128.8507888
37119005854,37,119,5854,-0.894355148,0.447700355,77.64112131,111.1925089
37119005855,37,119,5855,-0.576455702,0.941953825,85.58860745,123.5488456
37119005856,37,119,5856,-1.183748985,0.673331041,70.40627537,116.833276
37119005857,37,119,5857,-1.109228416,1.037874228,72.2692896,125.9468557
37119005858,37,119,5858,-0.389025102,0.644922926,90.27437244,116.1230732
37119005859,37,119,5859,-0.436541002,1.528590056,89.08647494,138.2147514
37119005860,37,119,5860,-0.806478879,0.627863505,79.83802803,115.6965876
37119005861,37,119,5861,-0.589551529,0.8213374,85.26121178,120.533435
37119005862,37,119,5862,0.099187617,-0.908693969,102.4796904,77.28265078
37119005863,37,119,5863,-0.127434647,-0.274040231,96.81413384,93.14899422
37119005864,37,119,5864,-0.184757478,-0.342837672,95.38106306,91.4290582
37119005865,37,119,5865,0.600645076,0.925351552,115.0161269,123.1337888
37119005866,37,119,5866,-0.885833937,-0.179782525,77.85415156,95.50543689
37119005867,37,119,5867,-0.837925469,0.703025074,79.05186326,117.5756269
37119005868,37,119,5868,-0.189346107,1.093063577,95.26634734,127.3265894
37119005910,37,119,5910,-0.665290202,0.210157958,83.36774494,105.253949
37119005913,37,119,5913,-0.997819489,-1.035567648,75.05451278,74.1108088
37119005915,37,119,5915,-1.478747525,-0.137068877,63.03131187,96.57327807
37119005916,37,119,5916,-1.497458007,-0.626311883,62.56354984,84.34220292
37119005918,37,119,5918,0.767354428,-2.402317281,119.1838607,39.94206798
37119005919,37,119,5919,-0.101424455,0.367286846,97.46438863,109.1821712
37119005921,37,119,5921,-0.848548982,-0.023352853,78.78627545,99.41617866
37119005922,37,119,5922,0.393538461,-1.573278127,109.8384615,60.66804683
37119005923,37,119,5923,-1.402237518,-0.28400828,64.94406205,92.899793
37119005924,37,119,5924,0.490617701,-1.60834405,112.2654425,59.79139875
37119005925,37,119,5925,1.267929919,-2.167214142,131.698248,45.81964645
37119005926,37,119,5926,1.655721212,-1.769919586,141.3930303,55.75201035
37119005927,37,119,5927,-1.364799414,0.024765766,65.88001466,100.6191442
37119005928,37,119,5928,0.718641548,-1.975156691,117.9660387,50.62108274
37119005929,37,119,5929,-1.182467962,0.246272699,70.43830095,106.1568175
37119005930,37,119,5930,-1.45820373,0.648686511,63.54490675,116.2171628
37119005931,37,119,5931,-0.938610271,0.203523315,76.53474323,105.0880829
37119005932,37,119,5932,-1.423230771,0.211131847,64.41923072,105.2782962
37119006008,37,119,6008,0.468175919,-1.591995412,111.704398,60.20011469
37119006009,37,119,6009,0.263218359,-2.121926101,106.580459,46.95184747
37119006011,37,119,6011,0.41937701,-2.459303266,110.4844253,38.51741836
37119006012,37,119,6012,0.375950562,-2.450414969,109.3987641,38.73962577
37119006013,37,119,6013,0.596229177,-3.001923267,114.9057294,24.95191832
37119006014,37,119,6014,0.62140064,-0.721368703,115.535016,81.96578242
37119006016,37,119,6016,-0.612136081,-2.436394796,84.69659796,39.09013011
37119006103,37,119,6103,-0.077124281,-0.139678412,98.07189297,96.50803971
37119006105,37,119,6105,1.044284321,-2.109847845,126.107108,47.25380388
37119006108,37,119,6108,0.154283346,-1.912895115,103.8570837,52.17762211
37119006109,37,119,6109,-0.923150707,-1.736750001,76.92123232,56.58124997
37119006110,37,119,6110,0.267844397,-2.404514366,106.6961099,39.88714085
37119006111,37,119,6111,0.680277925,-1.899870808,117.0069481,52.5032298
37119006112,37,119,6112,-1.503768023,0.255361285,62.40579943,106.3840321
37119006113,37,119,6113,-0.973386947,0.429956322,75.66532633,110.7489081
37119006114,37,119,6114,-0.680237719,-0.648456319,82.99405702,83.78859202
37119006115,37,119,6115,-1.495592486,-0.483023525,62.61018785,87.92441188
37119006208,37,119,6208,-0.500502365,1.597577834,87.48744087,139.9394459
37119006209,37,119,6209,-0.332362758,1.569516389,91.69093106,139.2379097
37119006210,37,119,6210,1.195024301,-0.000429069,129.8756075,99.98927328
37119006211,37,119,6211,0.754105274,-0.526620788,118.8526319,86.83448031
37119006212,37,119,6212,-0.193913157,1.255624156,95.15217108,131.3906039
37119006214,37,119,6214,1.870793686,-1.048407914,146.7698422,73.78980216
37119006216,37,119,6216,0.805733465,2.026917341,120.1433366,150.6729335
37119006217,37,119,6217,1.368154008,1.289405541,134.2038502,132.2351385
37119006218,37,119,6218,1.921804671,0.027227511,148.0451168,100.6806878
37119006219,37,119,6219,1.848733017,0.000931364,146.2183254,100.0232841
37119006220,37,119,6220,0.859340638,2.732408872,121.4835159,168.3102218
37119006221,37,119,6221,1.441911501,-0.876544711,136.0477875,78.08638221
37119006306,37,119,6306,1.29274788,-1.441706986,132.318697,63.95732535
37119006308,37,119,6308,0.618214864,0.331373167,115.4553716,108.2843292
37119006309,37,119,6309,-0.399682039,0.712146698,90.00794902,117.8036675
37119006403,37,119,6403,0.497640358,0.570171727,112.441009,114.2542932
37119006407,37,119,6407,0.279989844,-0.825302225,106.9997461,79.36744439
37119006408,37,119,6408,-0.012335731,1.728323032,99.69160673,143.2080758
37119006410,37,119,6410,0.485521816,0.30374459,112.1380454,107.5936148
37119006411,37,119,6411,-0.285855566,0.240537064,92.85361085,106.0134266
37125950303,37,125,950303,2.050511618,-0.947236877,151.2627905,76.31907808
37125950506,37,125,950506,1.942486853,-0.902077726,148.5621713,77.44805684
37125950601,37,125,950601,1.673580463,-0.927720093,141.8395116,76.80699767
37125950702,37,125,950702,1.036628241,0.362430063,125.915706,109.0607516
37125950703,37,125,950703,0.27696438,-0.192139674,106.9241095,95.19650814
37125950704,37,125,950704,1.393631784,0.420461771,134.8407946,110.5115443
37125950801,37,125,950801,-0.76226326,0.058885873,80.94341849,101.4721468
37125950802,37,125,950802,0.622871403,2.098142772,115.5717851,152.4535693
37125950900,37,125,950900,-0.182466487,1.462309009,95.43833782,136.5577252
37125951102,37,125,951102,0.351275981,0.587169603,108.7818995,114.6792401
37127010301,37,127,10301,-0.871934305,-0.132853146,78.20164237,96.67867135
37127010400,37,127,10400,-1.345995232,-0.616620691,66.3501192,84.58448272
37127010505,37,127,10505,-0.719640503,0.486445474,82.00898744,112.1611368
37127010506,37,127,10506,-0.626921289,0.377685873,84.32696779,109.4421468
37127010601,37,127,10601,-0.011121641,-0.458199895,99.72195898,88.54500262
37127010604,37,127,10604,-0.718588061,0.209061293,82.03529847,105.2265323
37127011103,37,127,11103,0.399007787,-0.251139012,109.9751947,93.72152471
37129010100,37,129,10100,-0.800667149,-0.800961924,79.98332127,79.97595191
37129010200,37,129,10200,-0.820216966,-1.462076058,79.49457585,63.44809854
37129010300,37,129,10300,-0.692417562,-0.474224382,82.68956094,88.14439046
37129010400,37,129,10400,0.698049237,0.433823665,117.4512309,110.8455916
37129010501,37,129,10501,-1.188524938,0.973626224,70.28687656,124.3406556
37129010503,37,129,10503,-0.652460437,1.720052097,83.68848908,143.0013024
37129010504,37,129,10504,-0.837334207,1.203898475,79.06664483,130.0974619
37129010600,37,129,10600,0.024810369,1.724169497,100.6202592,143.1042374
37129010700,37,129,10700,-1.212909539,0.756677073,69.67726152,118.9169268
37129010800,37,129,10800,-0.924078994,0.31535745,76.89802516,107.8839363
37129010900,37,129,10900,0.289237532,-0.300093807,107.2309383,92.49765483
37129011000,37,129,11000,-1.527511531,-0.179562499,61.81221172,95.51093754
37129011100,37,129,11100,-1.859534381,-1.085808813,53.51164047,72.85477968
37129011200,37,129,11200,-0.919055724,-1.574811267,77.0236069,60.62971832
37129011300,37,129,11300,-0.794477926,1.068025752,80.13805185,126.7006438
37129011400,37,129,11400,-0.825008123,-0.306376049,79.37479692,92.34059878
37129011501,37,129,11501,-1.039222186,1.457010239,74.01944534,136.425256
37129011502,37,129,11502,0.099235433,0.627519754,102.4808858,115.6879939
37129011605,37,129,11605,-0.654139321,1.096384068,83.64651698,127.4096017
37129011606,37,129,11606,0.566325771,-0.636423775,114.1581443,84.08940564
37129011611,37,129,11611,0.110846165,0.424354038,102.7711541,110.608851
37129011701,37,129,11701,-0.459323509,1.292492417,88.51691229,132.3123104
37129011703,37,129,11703,0.985167607,0.848287842,124.6291902,121.2071961
37129011705,37,129,11705,1.434493802,0.119900658,135.862345,102.9975164
37129011904,37,129,11904,0.233551138,2.295986589,105.8387785,157.3996647
37129011905,37,129,11905,0.199358167,1.219056666,104.9839542,130.4764166
37129011906,37,129,11906,-0.423139754,1.56911726,89.42150614,139.2279315
37129012004,37,129,12004,1.849626561,-0.727303627,146.240664,81.81740932
37129012006,37,129,12006,0.224833488,1.242300081,105.6208372,131.057502
37129012007,37,129,12007,-0.261031102,2.263432586,93.47422245,156.5858147
37129012008,37,129,12008,-0.73417179,1.562102373,81.64570526,139.0525593
37129012009,37,129,12009,0.608536177,-0.561702786,115.2134044,85.95743035
37129012010,37,129,12010,1.347861662,-1.258564138,133.6965416,68.53589655
37129012011,37,129,12011,0.689196109,-0.031653514,117.2299027,99.20866215
37129012012,37,129,12012,1.427736786,0.938293271,135.6934196,123.4573318
37129012103,37,129,12103,1.508316409,-0.625630091,137.7079102,84.35924772
37129012106,37,129,12106,0.962988477,0.707613694,124.0747119,117.6903423
37129012107,37,129,12107,1.455624465,-0.10650395,136.3906116,97.33740125
37129012108,37,129,12108,1.527190531,0.023562679,138.1797633,100.589067
37129012109,37,129,12109,1.379328066,-0.143747473,134.4832016,96.40631319
37129012110,37,129,12110,0.356789705,0.28931179,108.9197426,107.2327948
37129012201,37,129,12201,-0.100200111,2.055242689,97.49499723,151.3810672
37129012202,37,129,12202,0.655690822,2.045088396,116.3922705,151.1272099
37129012300,37,129,12300,1.500947315,0.263633921,137.5236829,106.590848
37133000105,37,133,105,1.228006036,1.326722792,130.7001509,133.1680698
37133000204,37,133,204,1.689158112,0.152895902,142.2289528,103.8223975
37133000404,37,133,404,1.602022074,-0.060753725,140.0505519,98.48115688
37133000600,37,133,600,1.381832936,-1.699281175,134.5458234,57.51797062
37133000700,37,133,700,0.808310102,0.708480238,120.2077526,117.712006
37133000800,37,133,800,0.601925892,-1.406353286,115.0481473,64.84116785
37133000901,37,133,901,0.814242406,-0.344275215,120.3560602,91.39311963
37133000902,37,133,902,1.179918731,-0.748989763,129.4979683,81.27525593
37133001000,37,133,1000,0.256287082,0.562895958,106.4071771,114.072399
37133001102,37,133,1102,-0.006489001,1.376763448,99.83777497,134.4190862
37133001201,37,133,1201,1.393507722,-0.034217348,134.8376931,99.14456631
37133001301,37,133,1301,-1.295651405,1.069727212,67.60871488,126.7431803
37133001303,37,133,1303,0.062805101,-0.295310298,101.5701275,92.61724255
37133001400,37,133,1400,1.270558029,-1.062428744,131.7639507,73.43928141
37133001500,37,133,1500,-1.039516201,0.548484813,74.01209497,113.7121203
37133001700,37,133,1700,-0.203305987,-0.478949158,94.91735033,88.02627104
37133001800,37,133,1800,-0.172333109,0.356018981,95.69167228,108.9004745
37133002201,37,133,2201,-0.189380939,0.448030508,95.26547653,111.2007627
37133002202,37,133,2202,-1.128472032,0.679871511,71.7881992,116.9967878
37133002300,37,133,2300,0.916431268,-0.10276984,122.9107817,97.430754
37133002400,37,133,2400,0.250343047,0.857011082,106.2585762,121.4252771
37133002600,37,133,2600,-1.218752445,0.34817201,69.53118888,108.7043002
37133002801,37,133,2801,1.369465067,1.786126003,134.2366267,144.6531501
37133002803,37,133,2803,1.109067028,0.501358999,127.7266757,112.533975
37135010705,37,135,10705,-0.110210219,0.983289114,97.24474452,124.5822278
37135010706,37,135,10706,1.325119878,-0.685065497,133.127997,82.87336257
37135010707,37,135,10707,-0.835845703,1.004090417,79.10385741,125.1022604
37135010708,37,135,10708,-0.658144702,-0.193744633,83.54638244,95.15638417
