GEOID,STATEFP,COUNTYFP,TRACTCE,Diversity_PCA1,Diversity_PCA2,stnd_Diversity_PCA1,stnd_Diversity_PCA2
37135011001,37,135,11001,1.149454063,-0.55020209,128.7363516,86.24494776
37135011002,37,135,11002,0.421086868,1.164998928,110.5271717,129.1249732
37135011105,37,135,11105,0.858666004,0.6700249,121.4666501,116.7506225
37135011206,37,135,11206,-0.518353723,0.470400158,87.04115692,111.760004
37135011207,37,135,11207,-0.562090799,1.10175176,85.94773003,127.543794
37135011300,37,135,11300,-0.827116651,1.263068139,79.32208373,131.5767035
37135011400,37,135,11400,0.394685804,1.932681162,109.8671451,148.3170291
37135011500,37,135,11500,1.384693677,0.628612454,134.6173419,115.7153113
37135011602,37,135,11602,-0.894505003,0.375758966,77.63737491,109.3939742
37135011700,37,135,11700,0.014373249,2.034642638,100.3593312,150.866066
37135011800,37,135,11800,0.327468813,1.081480018,108.1867203,127.0370004
37135011902,37,135,11902,0.519713934,1.447472623,112.9928484,136.1868156
37135011903,37,135,11903,-0.094294735,1.226641203,97.64263163,130.6660301
37135011904,37,135,11904,0.5861564,0.945551515,114.65391,123.6387879
37135012101,37,135,12101,-0.990768332,0.719751987,75.2307917,117.9937997
37135012102,37,135,12102,1.46349868,0.354230753,136.587467,108.8557688
37135012103,37,135,12103,-0.009726217,1.328912163,99.75684458,133.2228041
37135012201,37,135,12201,1.392159022,0.898916714,134.8039756,122.4729178
37135012202,37,135,12202,0.289170198,1.38831308,107.229255,134.707827
37139960100,37,139,960100,-1.24109166,-0.004290494,68.97270851,99.89273765
37139960200,37,139,960200,-0.070558468,-1.009106371,98.2360383,74.77234072
37139960300,37,139,960300,-1.439405601,0.065618529,64.01485999,101.6404632
37139960400,37,139,960400,-0.093861811,-0.482839162,97.65345474,87.92902096
37141920201,37,141,920201,1.126923785,1.263351539,128.1730946,131.5837885
37141920202,37,141,920202,2.045308199,-0.208416504,151.132705,94.78958741
37145920300,37,145,920300,0.585872167,-0.580571433,114.6468042,85.48571418
37147000101,37,147,101,-1.494970403,0.863084034,62.62573993,121.5771009
37147000102,37,147,102,-1.893029833,0.255562263,52.67425418,106.3890566
37147000201,37,147,201,-0.456462824,1.582161081,88.58842941,139.554027
37147000202,37,147,202,-0.594452959,0.673374854,85.13867602,116.8343714
37147000301,37,147,301,0.42950358,-0.841151513,110.7375895,78.97121219
37147000303,37,147,303,-0.608243877,0.478545986,84.79390308,111.9636497
37147000304,37,147,304,0.021823318,1.151770999,100.545583,128.794275
37147000400,37,147,400,-0.054235702,0.891711333,98.64410744,122.2927833
37147000501,37,147,501,-0.785686899,-0.700120088,80.35782752,82.4969978
37147000503,37,147,503,-0.67873616,0.783401483,83.03159599,119.5850371
37147000504,37,147,504,-1.277225424,1.156656225,68.0693644,128.9164056
37147000602,37,147,602,-0.489021291,-0.483084989,87.77446772,87.92287526
37147000604,37,147,604,-0.801004095,0.798622709,79.97489763,119.9655677
37147000605,37,147,605,-0.784230712,0.440459104,80.3942322,111.0114776
37147000606,37,147,606,-0.636176715,0.073913195,84.09558212,101.8478299
37147000607,37,147,607,-0.533499724,0.136231211,86.66250691,103.4057803
37147000701,37,147,701,-1.678725738,-0.284551984,58.03185655,92.88620039
37147000702,37,147,702,-1.940503631,-0.379829769,51.48740923,90.50425578
37147000800,37,147,800,-0.500278638,-0.518920127,87.49303406,87.02699682
37147001003,37,147,1003,1.270530949,0.297404176,131.7632737,107.4351044
37147001301,37,147,1301,0.084581859,0.405651205,102.1145465,110.1412801
37147001302,37,147,1302,0.455770578,-0.432492265,111.3942645,89.18769338
37147001305,37,147,1305,-0.190449891,1.051099191,95.23875272,126.2774798
37151030100,37,151,30100,-0.551150184,1.401211038,86.2212454,135.030276
37151030201,37,151,30201,-0.309686912,0.726615546,92.25782719,118.1653887
37151030202,37,151,30202,0.857143475,0.560761449,121.4285869,114.0190362
37151030301,37,151,30301,0.193126634,0.895556488,104.8281658,122.3889122
37151031303,37,151,31303,1.960996428,0.165342791,149.0249107,104.1335698
37151031401,37,151,31401,1.271850878,0.044228772,131.796272,101.1057193
37151031402,37,151,31402,0.809818408,0.250788458,120.2454602,106.2697115
37151031501,37,151,31501,1.481314757,1.283373601,137.0328689,132.08434
37151031503,37,151,31503,-0.294452482,1.333537514,92.63868795,133.3384378
37151031504,37,151,31504,1.008005222,-0.336217081,125.2001306,91.59457297
37151031602,37,151,31602,-0.084585051,0.318460204,97.88537374,107.9615051
37153970500,37,153,970500,-0.410154949,-0.783371857,89.74612628,80.41570358
37153970600,37,153,970600,-0.539654451,1.08835725,86.50863873,127.2089313
37153970700,37,153,970700,0.174205696,0.001990705,104.3551424,100.0497676
37153970900,37,153,970900,1.03262642,-0.460231203,125.8156605,88.49421991
37155960501,37,155,960501,-0.110545195,-0.575723802,97.23637012,85.60690495
37155960502,37,155,960502,-0.37029002,0.701276788,90.7427495,117.5319197
37155960702,37,155,960702,0.279901624,-0.181037786,106.9975406,95.47405534
37155960900,37,155,960900,0.013102478,-2.065618044,100.3275619,48.35954889
37155961000,37,155,961000,-0.992571227,-0.692793399,75.18571934,82.68016503
37155961200,37,155,961200,-0.763053217,-0.764460081,80.92366957,80.88849798
37157040300,37,157,40300,0.122610246,1.156869842,103.0652561,128.921746
37157040800,37,157,40800,0.151069835,0.396108957,103.7767459,109.9027239
37157041200,37,157,41200,0.274656344,-1.337123928,106.8664086,66.57190179
37157041400,37,157,41400,0.31959536,0.190319325,107.989884,104.7579831
37157041502,37,157,41502,-0.08754126,0.871413732,97.81146849,121.7853433
37159050202,37,159,50202,-0.556499076,-0.161044804,86.0875231,95.97387991
37159050300,37,159,50300,-1.121732061,-0.10249475,71.95669848,97.43763124
37159050400,37,159,50400,-1.435293634,-0.262438695,64.11765915,93.43903261
37159050500,37,159,50500,0.770408883,-1.25877846,119.2602221,68.5305385
37159051002,37,159,51002,1.266364466,0.541974695,131.6591116,113.5493674
37159051204,37,159,51204,0.14469874,0.908844443,103.6174685,122.7211111
37159051303,37,159,51303,-0.075063772,0.289910239,98.12340571,107.247756
37159051501,37,159,51501,0.148026092,-0.291254082,103.7006523,92.71864794
37159051502,37,159,51502,1.414950024,0.508403837,135.3737506,112.7100959
37159051600,37,159,51600,0.623815392,-0.417549471,115.5953848,89.56126324
37159051700,37,159,51700,1.066716763,0.332726736,126.6679191,108.3181684
37159052000,37,159,52000,-1.146839868,-0.402503991,71.32900329,89.93740023
37161960600,37,161,960600,0.624601143,-0.098921824,115.6150286,97.52695439
37161960800,37,161,960800,0.082662678,0.169226615,102.066567,104.2306654
37163970701,37,163,970701,0.673895784,-0.476305093,116.8473946,88.09237269
37165010102,37,165,10102,-0.176160302,0.602555743,95.59599244,115.0638936
37165010200,37,165,10200,-0.075719977,-1.183357308,98.10700058,70.4160673
37167930300,37,167,930300,1.705385692,-0.681235369,142.6346423,82.96911578
37167931203,37,167,931203,-0.901934044,-0.848935879,77.4516489,78.77660302
37167931204,37,167,931204,-0.077221897,0.39607531,98.06945259,109.9018828
37169070506,37,169,70506,0.872054765,1.867644213,121.8013691,146.6911053
37171930302,37,171,930302,-0.097043845,0.897669374,97.57390387,122.4417343
37171930400,37,171,930400,-0.435320186,0.842503146,89.11699534,121.0625786
37171930501,37,171,930501,1.499524216,0.414075507,137.4881054,110.3518877
37171930502,37,171,930502,0.387220558,0.393426023,109.6805139,109.8356506
37171930901,37,171,930901,0.564647112,0.606426428,114.1161778,115.1606607
37179020307,37,179,20307,1.437493031,-1.581257541,135.9373258,60.46856147
37179020309,37,179,20309,2.230918371,-0.777408957,155.7729593,80.56477607
37179020310,37,179,20310,1.359288189,-1.532322957,133.9822047,61.69192608
37179020312,37,179,20312,0.543156208,-0.751356879,113.5789052,81.21607803
37179020313,37,179,20313,0.655953055,0.442301378,116.3988264,111.0575344
37179020314,37,179,20314,0.329899944,0.020232208,108.2474986,100.5058052
37179020315,37,179,20315,1.99130727,-0.981031947,149.7826817,75.47420133
37179020316,37,179,20316,1.571727834,-0.372888286,139.2931959,90.67779284
37179020317,37,179,20317,1.177008126,-1.234077447,129.4252032,69.14806383
37179020318,37,179,20318,0.799781593,0.160482804,119.9945398,104.0120701
37179020319,37,179,20319,1.549957993,-1.26995738,138.7489498,68.25106551
37179020320,37,179,20320,0.904596244,-1.44468283,122.6149061,63.88292926
37179020321,37,179,20321,0.196621407,0.614765698,104.9155352,115.3691424
37179020401,37,179,20401,1.131085421,-0.358359049,128.2771355,91.04102378
37179020403,37,179,20403,1.578269987,-0.75124812,139.4567497,81.21879701
37179020405,37,179,20405,-0.373016379,1.075925358,90.67459053,126.898134
37179020406,37,179,20406,-1.470149163,-0.562875783,63.24627092,85.92810543
37179020501,37,179,20501,0.438921128,-1.255443323,110.9730282,68.61391692
37179021006,37,179,21006,1.713409893,-1.008758997,142.8352473,74.78102509
37179021007,37,179,21007,1.614570509,-1.474107771,140.3642627,63.14730574
37179021013,37,179,21013,1.338532037,-0.588845649,133.4633009,85.27885877
37179021016,37,179,21016,1.750997181,-1.537672859,143.7749295,61.55817852
37179021019,37,179,21019,2.234681087,-0.991535084,155.8670272,75.2116229
37179021020,37,179,21020,1.868020801,-1.265328123,146.70052,68.36679692
37179021021,37,179,21021,2.131355269,-1.114882636,153.2838817,72.1279341
37181960400,37,181,960400,0.372545816,0.205359974,109.3136454,105.1339993
37181960500,37,181,960500,-1.185707591,-0.359874475,70.35731023,91.00313813
37181960600,37,181,960600,0.065808955,-1.751705903,101.6452239,56.20735243
37181960700,37,181,960700,-1.081825256,-1.413724547,72.9543686,64.65688633
37181960800,37,181,960800,-0.447890446,-1.042858929,88.80273885,73.92852677
37183050100,37,183,50100,-1.029113051,-1.315557013,74.27217372,67.11107468
37183050300,37,183,50300,-1.398913849,0.458564199,65.02715378,111.464105
37183050400,37,183,50400,-1.328812886,0.797044333,66.77967785,119.9261083
37183050500,37,183,50500,-0.140232772,-1.12779759,96.4941807,71.80506025
37183050600,37,183,50600,-1.05266545,-0.558067246,73.68336376,86.04831885
37183050700,37,183,50700,-0.965982037,-0.809143612,75.85044906,79.77140971
37183050800,37,183,50800,-1.043303367,0.250291802,73.91741583,106.2572951
37183050900,37,183,50900,-1.855790688,0.024669396,53.60523281,100.6167349
37183051000,37,183,51000,-1.194991076,1.384285895,70.1252231,134.6071474
37183051102,37,183,51102,-1.045533553,0.635230505,73.86166117,115.8807626
37183051200,37,183,51200,-0.472688028,1.753532336,88.1827993,143.8383084
37183051400,37,183,51400,0.039326106,0.715842186,100.9831527,117.8960547
37183051501,37,183,51501,1.27044412,0.747346323,131.761103,118.6836581
37183051502,37,183,51502,0.694673144,1.930750854,117.3668286,148.2687714
37183051600,37,183,51600,0.918898316,1.488796113,122.9724579,137.2199028
37183051700,37,183,51700,1.482650397,0.613139063,137.0662599,115.3284766
37183051800,37,183,51800,-0.013219804,0.98162266,99.66950491,124.5405665
37183051900,37,183,51900,0.008025625,-0.54034097,100.2006406,86.49147574
37183052001,37,183,52001,-0.967958181,-0.592217861,75.80104547,85.19455347
37183052002,37,183,52002,0.007425578,-1.932670303,100.1856394,51.68324242
37183052101,37,183,52101,-0.623936307,-1.137873285,84.40159232,71.55316787
37183052102,37,183,52102,-1.161356135,-0.534499955,70.96609663,86.63750112
37183052303,37,183,52303,-1.091493117,1.406423068,72.71267206,135.1605767
37183052304,37,183,52304,-0.34535928,0.810733557,91.366018,120.2683389
37183052305,37,183,52305,-0.217650711,1.271437025,94.55873223,131.7859256
37183052401,37,183,52401,-0.381419911,1.306177777,90.46450223,132.6544444
37183052404,37,183,52404,0.373609356,0.87114505,109.3402339,121.7786263
37183052407,37,183,52407,-0.863200251,1.54831959,78.41999372,138.7079898
37183052408,37,183,52408,-0.934260414,0.748147878,76.64348965,118.7036969
37183052409,37,183,52409,-1.391380554,0.468599544,65.21548615,111.7149886
37183052504,37,183,52504,-0.608197554,1.650378869,84.79506115,141.2594717
37183052505,37,183,52505,-0.531605681,1.365293947,86.70985797,134.1323487
37183052506,37,183,52506,0.107792191,1.392118528,102.6948048,134.8029632
37183052507,37,183,52507,-0.240683927,0.419551589,93.98290183,110.4887897
37183052508,37,183,52508,0.175959371,1.695039679,104.3989843,142.375992
37183052509,37,183,52509,0.132812979,1.909825893,103.3203245,147.7456473
37183052601,37,183,52601,1.403087898,0.522592527,135.0771975,113.0648132
37183052602,37,183,52602,0.676952985,1.149977047,116.9238246,128.7494262
37183052603,37,183,52603,0.426792759,2.155404862,110.669819,153.8851215
37183052701,37,183,52701,-1.09501156,0.819828132,72.624711,120.4957033
37183052704,37,183,52704,-1.803755941,-0.170885071,54.90610149,95.72787322
37183052705,37,183,52705,-0.767921054,0.681619888,80.80197366,117.0404972
37183052706,37,183,52706,-1.112202319,0.0767834,72.19494203,101.919585
37183052707,37,183,52707,-0.67545558,-0.588004408,83.11361049,85.29988981
37183052801,37,183,52801,0.557563156,0.351562384,113.9390789,108.7890596
37183052802,37,183,52802,-0.001963143,-0.017177317,99.95092143,99.57056708
37183052809,37,183,52809,0.771572733,0.064860586,119.2893183,101.6215146
37183052810,37,183,52810,0.106820359,-2.450814793,102.670509,38.72963019
37183052811,37,183,52811,-0.322418558,-0.942886708,91.93953605,76.4278323
37183052812,37,183,52812,0.500068641,0.354642948,112.501716,108.8660737
37183052814,37,183,52814,0.884192426,-1.239137703,122.1048107,69.02155742
37183052902,37,183,52902,1.657518326,-0.351124275,141.4379582,91.22189312
37183052903,37,183,52903,1.696893815,-0.677136935,142.4223454,83.07157663
37183052906,37,183,52906,1.600299517,-0.29325486,140.0074879,92.6686285
37183053003,37,183,53003,-0.52313269,1.293909667,86.92168275,132.3477417
37183053004,37,183,53004,0.549987791,1.149711146,113.7496948,128.7427787
37183053005,37,183,53005,1.920867591,-0.852114924,148.0216898,78.69712691
37183053006,37,183,53006,2.181610913,-0.362196776,154.5402728,90.94508061
37183053007,37,183,53007,1.895536671,-0.555884138,147.3884168,86.10289655
37183053009,37,183,53009,0.673202255,0.164452723,116.8300564,104.1113181
37183053010,37,183,53010,1.330075534,-0.219461061,133.2518884,94.51347347
37183053011,37,183,53011,-0.515058308,1.422843313,87.12354231,135.5710828
37183053105,37,183,53105,0.785855925,0.024488171,119.6463981,100.6122043
37183053106,37,183,53106,0.105181116,-0.237871275,102.6295279,94.05321812
37183053109,37,183,53109,1.396104512,0.502540022,134.9026128,112.5635006
37183053111,37,183,53111,1.008275989,-0.634054157,125.2068997,84.14864607
37183053112,37,183,53112,1.3559774,-0.761274001,133.899435,80.96814998
37183053113,37,183,53113,1.0479616,-0.121625592,126.19904,96.95936019
37183053114,37,183,53114,1.528220964,-0.578127272,138.2055241,85.54681819
37183053202,37,183,53202,1.276235034,-1.607120379,131.9058758,59.82199053
37183053203,37,183,53203,0.443025575,0.205548578,111.0756394,105.1387144
37183053204,37,183,53204,-0.284625498,0.142203681,92.88436255,103.555092
37183053205,37,183,53205,0.782860231,0.598448046,119.5715058,114.9612012
37183053206,37,183,53206,0.972611267,-0.049864341,124.3152817,98.75339147
37183053405,37,183,53405,0.234185334,1.038016793,105.8546333,125.9504198
37183053408,37,183,53408,-0.0782099,-0.824789191,98.0447525,79.38027022
37183053409,37,183,53409,0.977606938,-1.676352343,124.4401734,58.09119143
37183053410,37,183,53410,-0.131877219,-0.532347582,96.70306953,86.69131046
37183053415,37,183,53415,-0.495734585,0.722732873,87.60663538,118.0683218
37183053419,37,183,53419,1.007593133,-0.197911433,125.1898283,95.05221417
37183053421,37,183,53421,0.382151318,0.491164083,109.553783,112.2791021
37183053422,37,183,53422,1.242817692,-1.352789791,131.0704423,66.18025521
37183053423,37,183,53423,0.344805103,0.258819248,108.6201276,106.4704812
37183053424,37,183,53424,0.247773592,-0.836770928,106.1943398,79.08072681
37183053425,37,183,53425,-0.928520811,0.665286861,76.78697973,116.6321715
37183053429,37,183,53429,-0.009607213,0.942856477,99.75981967,123.5714119
37183053430,37,183,53430,-0.251280347,1.222786146,93.71799132,130.5696536
37183053431,37,183,53431,0.179264158,1.002788653,104.4816039,125.0697163
37183053433,37,183,53433,1.09429818,-0.35249567,127.3574545,91.18760824
37183053434,37,183,53434,-0.140166611,-1.219204367,96.49583472,69.51989083
37183053435,37,183,53435,-0.154503326,1.392038586,96.13741685,134.8009647
37183053436,37,183,53436,-0.616802108,1.423010004,84.5799473,135.5752501
37183053505,37,183,53505,0.985191033,0.527080553,124.6297758,113.1770138
37183053506,37,183,53506,0.559835911,0.705803506,113.9958978,117.6450877
37183053507,37,183,53507,-0.415147695,1.284775323,89.62130762,132.1193831
37183053509,37,183,53509,1.580181206,-0.765241316,139.5045302,80.86896711
37183053512,37,183,53512,0.049229962,1.412152156,101.2307491,135.3038039
37183053513,37,183,53513,-0.846000361,1.068826455,78.84999098,126.7206614
37183053516,37,183,53516,-0.361550053,1.002116647,90.96124868,125.0529162
37183053517,37,183,53517,-0.831419535,0.692695787,79.21451163,117.3173947
37183053518,37,183,53518,1.331457861,0.355956424,133.2864465,108.8989106
37183053519,37,183,53519,-0.60625518,1.080859799,84.84362049,127.021495
37183053520,37,183,53520,-0.615590171,0.748059657,84.61024572,118.7014914
37183053521,37,183,53521,1.209243056,-0.874735385,130.2310764,78.13161537
37183053522,37,183,53522,-1.030058334,0.786144068,74.24854165,119.6536017
37183053523,37,183,53523,-0.871643708,0.76144827,78.20890731,119.0362068
37183053524,37,183,53524,-0.418498551,1.339317951,89.53753622,133.4829488
37183053525,37,183,53525,0.707816924,0.1186394,117.6954231,102.965985
37183053603,37,183,53603,-0.285094538,0.133456229,92.87263656,103.3364057
37183053604,37,183,53604,-0.27625501,-0.217111145,93.09362475,94.57222137
37183053608,37,183,53608,-0.871150077,-0.052317919,78.22124806,98.69205201
37183053609,37,183,53609,-0.756040753,0.924349445,81.09898118,123.1087361
37183053611,37,183,53611,-1.000174357,-0.054428658,74.99564107,98.63928354
37183053612,37,183,53612,-1.246501975,0.691818199,68.83745063,117.295455
37183053613,37,183,53613,-0.817959158,0.396381035,79.55102106,109.9095259
37183053614,37,183,53614,-0.365009556,1.191409193,90.87476109,129.7852298
37183053615,37,183,53615,-0.937164966,0.760245953,76.57087585,119.0061488
37183053616,37,183,53616,-0.591636539,0.881243502,85.20908651,122.0310876
37183053617,37,183,53617,-0.826768243,0.403352586,79.33079392,110.0838147
37183053619,37,183,53619,-0.558650162,0.61961077,86.03374596,115.4902692
37183053620,37,183,53620,-0.203948443,-0.157525145,94.90128892,96.06187138
37183053711,37,183,53711,0.528080285,0.441684093,113.2020071,111.0421023
37183053712,37,183,53712,1.051057053,0.752885107,126.2764263,118.8221277
37183053713,37,183,53713,-0.217449631,0.520435195,94.56375922,113.0108799
37183053714,37,183,53714,-0.058840469,0.763124627,98.52898827,119.0781157
37183053715,37,183,53715,0.750761474,-0.480150673,118.7690369,87.99623317
37183053716,37,183,53716,-0.152621518,1.37202402,96.18446204,134.3006005
37183053717,37,183,53717,-0.878604497,1.061388124,78.03488758,126.5347031
37183053718,37,183,53718,0.884832466,-0.686718699,122.1208117,82.83203253
37183053719,37,183,53719,1.042899653,-1.40578713,126.0724913,64.85532174
37183053720,37,183,53720,2.319169964,-0.483389213,157.9792491,87.91526966
37183053721,37,183,53721,2.076211137,-1.061252402,151.9052784,73.46868996
37183053722,37,183,53722,0.088089021,1.762581621,102.2022255,144.0645405
37183053723,37,183,53723,-0.601914198,1.264308842,84.95214504,131.6077211
37183053724,37,183,53724,-0.550768336,1.056267899,86.2307916,126.4066975
37183053725,37,183,53725,-0.167128651,1.367742891,95.82178372,134.1935723
37183053726,37,183,53726,-1.075093001,1.096247459,73.12267497,127.4061865
37183053727,37,183,53727,0.035954537,1.620878479,100.8988634,140.521962
37183053728,37,183,53728,-0.527089411,0.816388223,86.82276473,120.4097056
37183053803,37,183,53803,2.303180837,-0.80139611,157.5795209,79.96509724
37183053805,37,183,53805,2.475834636,-0.436240065,161.8958659,89.09399838
37183053806,37,183,53806,2.447905064,-0.708810954,161.1976266,82.27972615
37183053807,37,183,53807,1.229781794,0.310611989,130.7445449,107.7652997
37183053808,37,183,53808,2.224419729,-0.912874846,155.6104932,77.17812884
37183054001,37,183,54001,-0.498586798,1.133194253,87.53533006,128.3298563
37183054004,37,183,54004,-1.030943476,0.842909646,74.2264131,121.0727411
37183054006,37,183,54006,-0.469540578,0.21038934,88.26148556,105.2597335
37183054007,37,183,54007,-0.426658373,1.236786645,89.33354068,130.9196661
37183054008,37,183,54008,-1.651550887,-0.17487002,58.71122784,95.6282495
37183054011,37,183,54011,1.549473561,-0.726555871,138.736839,81.83610323
37183054012,37,183,54012,0.506114645,0.807241083,112.6528661,120.1810271
37183054015,37,183,54015,-1.218939461,0.175043541,69.52651348,104.3760885
37183054016,37,183,54016,0.197371708,0.304040406,104.9342927,107.6010102
37183054017,37,183,54017,-0.985325572,0.579015381,75.36686071,114.4753845
37183054018,37,183,54018,-1.715301284,-0.033280267,57.1174679,99.16799333
37183054019,37,183,54019,-0.209218433,0.896746267,94.76953917,122.4186567
37183054020,37,183,54020,0.176033711,1.552622925,104.4008428,138.8155731
37183054021,37,183,54021,0.857597127,-0.068261818,121.4399282,98.29345454
37183054106,37,183,54106,-0.817311654,-0.40888993,79.56720866,89.77775174
37183054108,37,183,54108,0.934158998,-1.703172471,123.353975,57.42068823
37183054109,37,183,54109,1.241925246,-1.027416986,131.0481312,74.31457534
37183054112,37,183,54112,0.238268109,-0.3467783,105.9567027,91.33054251
37183054114,37,183,54114,0.272428665,-0.271343473,106.8107166,93.21641318
37183054116,37,183,54116,-0.580210291,0.659976084,85.49474274,116.4994021
37183054117,37,183,54117,-0.130669096,-2.267849207,96.73327259,43.30376982
37183054203,37,183,54203,1.808661094,-0.368575951,145.2165274,90.78560124
37183054204,37,183,54204,0.804575237,0.409685585,120.1143809,110.2421396
37183054206,37,183,54206,0.079496658,1.934094197,101.9874165,148.3523549
37183054212,37,183,54212,-0.784131588,1.284275825,80.3967103,132.1068956
37183054213,37,183,54213,-0.315496317,0.541139842,92.11259208,113.528496
37183054217,37,183,54217,1.500927328,-1.617835543,137.5231832,59.55411143
37183054218,37,183,54218,0.129764224,-0.171936161,103.2441056,95.70159597
37183054219,37,183,54219,0.339813057,0.594492227,108.4953264,114.8623057
37183054220,37,183,54220,-0.30940825,1.37019324,92.26479374,134.254831
37183054223,37,183,54223,-0.044086955,0.353648902,98.89782612,108.8412226
37183054224,37,183,54224,-0.17106186,0.032866984,95.72345349,100.8216746
37183054305,37,183,54305,0.494301289,-0.71701969,112.3575322,82.07450774
37183054501,37,183,54501,-0.718994017,0.881312731,82.02514958,122.0328183
37183054502,37,183,54502,-0.827027966,-0.362522989,79.32430084,90.93692526
37189920500,37,189,920500,-0.107073625,1.13199723,97.32315937,128.2999308
37189920601,37,189,920601,0.270533542,1.683240948,106.7633386,142.0810237
37189920703,37,189,920703,1.616306067,0.815343786,140.4076517,120.3835946
37191000102,37,191,102,1.69472879,-0.313885641,142.3682198,92.15285896
37191000402,37,191,402,0.451591472,0.430588976,111.2897868,110.7647244
37191001200,37,191,1200,-0.580524206,0.547191895,85.48689484,113.6797974
37191001301,37,191,1301,-0.227822189,0.329807332,94.30444527,108.2451833
37191001302,37,191,1302,-0.610466903,1.036849799,84.73832743,125.921245
37191001401,37,191,1401,-0.340367083,-1.363037392,91.49082293,65.92406521
37191001402,37,191,1402,-1.006779141,-0.477633969,74.83052148,88.05915077
37191001800,37,191,1800,-1.287447653,-0.255652924,67.81380868,93.60867691
37191001900,37,191,1900,-0.854900876,-0.659953504,78.62747811,83.50116241
37193960402,37,193,960402,1.92678739,0.61256446,148.1696848,115.3141115
37193960500,37,193,960500,1.234707565,0.112095061,130.8676891,102.8023765
37193961100,37,193,961100,0.806260033,0.287077263,120.1565008,107.1769316
37195000100,37,195,100,-1.592981348,-0.467252911,60.1754663,88.31867722
37195000200,37,195,200,-2.105864057,-0.507990924,47.35339857,87.3002269
37195000300,37,195,300,-1.160946288,-2.131550364,70.9763428,46.71124089
37195000401,37,195,401,-1.124759376,-0.330259672,71.88101561,91.74350819
37195000402,37,195,402,-0.183619834,0.191164436,95.40950416,104.7791109
37195000501,37,195,501,1.497716542,-1.342976211,137.4429136,66.42559473
37195000502,37,195,502,0.022222751,-0.514816775,100.5555688,87.12958062
37195000601,37,195,601,-0.900229522,-0.060136946,77.49426195,98.49657635
37195000801,37,195,801,-2.032716055,-0.602050699,49.18209863,84.94873254
